corpusid,arxiv_id,title,authors,filename,year,venue,citationcount,referencecount,influentialcitationcount,content_references,equations,figures,font,pages,paragraphs,sections,subsections,subsubsections,tables,words
174800303,1906.07859,Supervised Hierarchical Clustering with Exponential Linkage,"[{'authorId': '144132372', 'name': 'Nishant Yadav'}, {'authorId': '2441120', 'name': 'Ari Kobren'}, {'authorId': '2111658', 'name': 'Nicholas Monath'}, {'authorId': '143753639', 'name': 'A. McCallum'}]",Supervised Hierarchical Clustering with Exponential Linkage,2019,International Conference on Machine Learning,21,58,1,44,13,12,NimbusRomNo9L,12,6,8,12,0,0,9073
3741505,1803.01840,TACO: Learning Task Decomposition via Temporal Alignment for Control,"[{'authorId': '3402736', 'name': 'K. Shiarlis'}, {'authorId': '3331786', 'name': 'Markus Wulfmeier'}, {'authorId': '40122941', 'name': 'Sasha Salter'}, {'authorId': '1766767', 'name': 'Shimon Whiteson'}, {'authorId': '1834086', 'name': 'I. Posner'}]",TACO Learning Task Decomposition via Temporal Alignment for Control,2018,International Conference on Machine Learning,76,34,8,66,24,38,NimbusRomNo9L,12,0,9,13,2,6,8092
212718119,2003.06259,Taylor Expansion Policy Optimization,"[{'authorId': '11501567', 'name': 'Yunhao Tang'}, {'authorId': '1806291', 'name': 'Michal Valko'}, {'authorId': '1708654', 'name': 'R. Munos'}]",Taylor Expansion Policy Optimization,2020,International Conference on Machine Learning,12,37,0,166,92,24,NimbusRomNo9L,23,30,14,21,0,4,13963
231934213,2102.07988,TeraPipe: Token-Level Pipeline Parallelism for Training Large-Scale Language Models,"[{'authorId': '2276422', 'name': 'Zhuohan Li'}, {'authorId': '92721493', 'name': 'Siyuan Zhuang'}, {'authorId': '2119112998', 'name': 'Shiyuan Guo'}, {'authorId': '2720913', 'name': 'Danyang Zhuo'}, {'authorId': None, 'name': 'Hao Zhang'}, {'authorId': '143711382', 'name': 'D. Song'}, {'authorId': '144467753', 'name': 'I. Stoica'}]",TeraPipe Token-Level Pipeline Parallelism for Training Large-Scale Language Models,2021,International Conference on Machine Learning,75,39,5,92,15,31,NimbusRomNo9L,12,0,10,7,0,8,8639
59523610,1901.11117,The Evolved Transformer,"[{'authorId': '48165870', 'name': 'David R. So'}, {'authorId': '145246869', 'name': 'Chen Liang'}, {'authorId': '2827616', 'name': 'Quoc V. Le'}]",The Evolved Transformer,2019,International Conference on Machine Learning,427,49,54,54,0,15,NimbusRomNo9L,14,15,10,9,0,10,10305
59599629,1902.01119,The Natural Language of Actions,"[{'authorId': '29978064', 'name': 'Guy Tennenholtz'}, {'authorId': '1712535', 'name': 'Shie Mannor'}]",The Natural Language of Actions,2019,International Conference on Machine Learning,56,34,0,40,34,24,NimbusRomNo9L,15,0,7,8,3,0,8604
3521177,1802.08526,The Weighted Kendall and High-order Kernels for Permutations,"[{'authorId': '3358500', 'name': 'Yunlong Jiao'}, {'authorId': '152303545', 'name': 'Jean-Philippe Vert'}]",The Weighted Kendall and High-order Kernels for Permutations,2018,International Conference on Machine Learning,5,26,0,64,82,9,CMR10,17,0,9,0,0,2,7131
253499244,2211.05964,Thompson Sampling for High-Dimensional Sparse Linear Contextual Bandits,"[{'authorId': '2050142315', 'name': 'Sunrit Chakraborty'}, {'authorId': '47115769', 'name': 'Saptarshi Roy'}, {'authorId': '3064914', 'name': 'Ambuj Tewari'}]",Thompson Sampling for High-Dimensional Sparse Linear Contextual Bandits,2022,International Conference on Machine Learning,4,52,0,76,18,9,NimbusRomNo9L,38,3,6,7,1,4,15198
263793980,2102.07800,Top-k eXtreme Contextual Bandits with Arm Hierarchy,"[{'authorId': '2256730713', 'name': 'Rajat Sen'}, {'authorId': '1680046', 'name': 'A. Rakhlin'}, {'authorId': '2256739505', 'name': 'Lexing Ying'}, {'authorId': '2258957246', 'name': 'Rahul Kidambi'}, {'authorId': '2260877235', 'name': 'Dean P. Foster'}, {'authorId': '2256645971', 'name': 'Daniel N. Hill'}, {'authorId': '1783667', 'name': 'I. Dhillon'}]",Top-k eXtreme Contextual Bandits with Arm Hierarchy,2021,International Conference on Machine Learning,7,48,2,127,134,19,LMRoman10,32,2,13,6,0,4,14702
4425995,1803.09047,Towards End-to-End Prosody Transfer for Expressive Speech Synthesis with Tacotron,"[{'authorId': '1380248814', 'name': 'R. Skerry-Ryan'}, {'authorId': '5697774', 'name': 'Eric Battenberg'}, {'authorId': '152130121', 'name': 'Y. Xiao'}, {'authorId': '2115828379', 'name': 'Yuxuan Wang'}, {'authorId': '39741369', 'name': 'Daisy Stanton'}, {'authorId': '30418264', 'name': 'Joel Shor'}, {'authorId': '39571582', 'name': 'Ron J. Weiss'}, {'authorId': '144318214', 'name': 'R. Clark'}, {'authorId': '2278009', 'name': 'R. Saurous'}]",Towards End-to-End Prosody Transfer for Expressive Speech Synthesis with Tacotron,2018,International Conference on Machine Learning,499,35,55,42,8,21,NimbusRomNo9L,11,0,5,10,2,2,6581
197638224,1909.03172,Towards Understanding the Importance of Noise in Training Neural Networks,"[{'authorId': '2123358667', 'name': 'Mo Zhou'}, {'authorId': '2115346011', 'name': 'Tianyi Liu'}, {'authorId': '2152883998', 'name': 'Yan Li'}, {'authorId': '1812897', 'name': 'Dachao Lin'}, {'authorId': '145580292', 'name': 'Enlu Zhou'}, {'authorId': '36345161', 'name': 'T. Zhao'}]",Towards Understanding the Importance of Noise in Training Neural Networks,2019,International Conference on Machine Learning,26,23,0,80,245,9,TeXGyrePagella,46,0,11,10,8,2,17965
246634093,2202.03299,Training OOD Detectors in their Natural Habitats,"[{'authorId': '1410109944', 'name': 'Julian Katz-Samuels'}, {'authorId': '1993548272', 'name': 'Julia B. Nakhleh'}, {'authorId': '50033772', 'name': 'R. Nowak'}, {'authorId': '1527103472', 'name': 'Yixuan Li'}]",Training OOD Detectors in their Natural Habitats,2022,International Conference on Machine Learning,51,52,5,60,84,8,NimbusRomNo9L,18,21,11,7,0,8,10900
220250819,2006.16236,Transformers are RNNs: Fast Autoregressive Transformers with Linear Attention,"[{'authorId': '3493855', 'name': 'Angelos Katharopoulos'}, {'authorId': '2992087', 'name': 'Apoorv Vyas'}, {'authorId': '143958923', 'name': 'Nikolaos Pappas'}, {'authorId': '116272138', 'name': 'Franccois Fleuret'}]",Transformers are RNNs Fast Autoregressive Transformers with Linear Attention,2020,International Conference on Machine Learning,1017,43,153,64,46,52,NimbusRomNo9L,17,0,10,12,7,10,8711
235422144,2006.14512,Uncovering the Connections Between Adversarial Transferability and Knowledge Transferability,"[{'authorId': '102461072', 'name': 'Kaizhao Liang'}, {'authorId': '1519049595', 'name': 'Jacky Y. Zhang'}, {'authorId': '2153207717', 'name': 'Boxin Wang'}, {'authorId': '2119399524', 'name': 'Zhuolin Yang'}, {'authorId': '143812875', 'name': 'Oluwasanmi Koyejo'}, {'authorId': '48218911', 'name': 'B. Li'}]",Uncovering the Connections Between Adversarial Transferability and Knowledge Transferability,2020,International Conference on Machine Learning,20,37,0,0,0,0,CMMI10,33,1,0,0,0,0,17738
67772999,1902.07275,Understanding and Controlling Memory in Recurrent Neural Networks,"[{'authorId': '49386124', 'name': 'D. Haviv'}, {'authorId': '18535698', 'name': 'A. Rivkind'}, {'authorId': '34783624', 'name': 'O. Barak'}]",Understanding and Controlling Memory in Recurrent Neural Networks,2019,International Conference on Machine Learning,18,32,0,55,12,30,NimbusRomNo9L,12,0,14,1,0,8,6617
88518552,1810.05935,Uniform Convergence Rate of the Kernel Density Estimator Adaptive to Intrinsic Volume Dimension,"[{'authorId': '49475883', 'name': 'Jisu Kim'}, {'authorId': '46935293', 'name': 'Jaehyeok Shin'}, {'authorId': '1730560', 'name': 'A. Rinaldo'}, {'authorId': '1733999', 'name': 'L. Wasserman'}]",Uniform Convergence Rate of the Kernel Density Estimator Adaptive to Intrinsic Volume Dimension,2018,International Conference on Machine Learning,26,36,1,99,349,0,NimbusRomNo9L,51,0,14,4,0,0,16838
249209852,2205.15821,Unsupervised Image Representation Learning with Deep Latent Particles,"[{'authorId': '2059079260', 'name': 'Tal Daniel'}, {'authorId': '3025260', 'name': 'Aviv Tamar'}]",Unsupervised Image Representation Learning with Deep Latent Particles,2022,International Conference on Machine Learning,4,62,1,247,4,39,NimbusRomNo9L,22,14,14,13,0,8,11587
249848207,2206.08919,VLMixer: Unpaired Vision-Language Pre-training via Cross-Modal CutMix,"[{'authorId': '2116581959', 'name': 'Teng Wang'}, {'authorId': '119897463', 'name': 'Wenhao Jiang'}, {'authorId': '2050979', 'name': 'Zhichao Lu'}, {'authorId': '2057491839', 'name': 'Feng Zheng'}, {'authorId': '2073537598', 'name': 'Ran Cheng'}, {'authorId': '2171225891', 'name': 'Chengguo Yin'}, {'authorId': '2143481782', 'name': 'Ping Luo'}]",VLMixer Unpaired Vision-Language Pre-training via Cross-Modal CutMix,2022,International Conference on Machine Learning,26,43,4,79,14,15,NimbusRomNo9L,11,14,6,8,0,10,7533
247318663,2203.04432,Variational Inference with Locally Enhanced Bounds for Hierarchical Models,"[{'authorId': '17966996', 'name': 'Tomas Geffner'}, {'authorId': '1722101', 'name': 'Justin Domke'}]",Variational Inference with Locally Enhanced Bounds for Hierarchical Models,2022,International Conference on Machine Learning,4,57,0,76,56,29,Unknown,14,14,11,10,0,0,8239
231924844,2102.07541,WGAN with an Infinitely Wide Generator Has No Spurious Stationary Points,"[{'authorId': '3268846', 'name': 'Albert No'}, {'authorId': '50256953', 'name': 'Taeho Yoon'}, {'authorId': '2262407001', 'name': 'Sehyun Kwon'}, {'authorId': '3135071', 'name': 'Ernest K. Ryu'}]",WGAN with an Infinitely Wide Generator Has No Spurious Stationary Points,2021,International Conference on Machine Learning,2,59,1,0,0,0,NimbusRomNo9L,26,0,0,0,0,0,12237
235683515,2106.16004,What can linear interpolation of neural network loss landscapes tell us?,"[{'authorId': '14611312', 'name': 'Tiffany J. Vlaar'}, {'authorId': '25581960', 'name': 'Jonathan Frankle'}]",What can linear interpolation of neural network loss landscapes tell us,2021,International Conference on Machine Learning,19,38,1,91,8,58,Unknown,17,0,16,2,0,8,10833
220496043,2007.06346,Whitening for Self-Supervised Representation Learning,"[{'authorId': '2064701324', 'name': 'Aleksandr Ermolov'}, {'authorId': '10753214', 'name': 'Aliaksandr Siarohin'}, {'authorId': '1716310', 'name': 'E. Sangineto'}, {'authorId': '1703601', 'name': 'N. Sebe'}]",Whitening for Self-Supervised Representation Learning,2020,International Conference on Machine Learning,245,65,36,207,26,15,NimbusRomNo9L,12,0,10,4,0,10,8344
234335682,2105.04100,Z-GCNETs: Time Zigzags at Graph Convolutional Networks for Time Series Forecasting,"[{'authorId': '2109199933', 'name': 'Yuzhou Chen'}, {'authorId': '1403901925', 'name': 'I. Segovia-Dominguez'}, {'authorId': '2497230', 'name': 'Y. Gel'}]",Z-GCNETs Time Zigzags at Graph Convolutional Networks for Time Series Forecasting,2021,International Conference on Machine Learning,79,51,9,54,22,6,NimbusRomNo9L,11,0,10,6,0,18,7709
252683427,2205.10763,A Deep Conjugate Direction Method for Iteratively Solving Linear Systems,"[{'authorId': '2071409568', 'name': 'Ayano Kaneda'}, {'authorId': '103541502', 'name': 'Osman Akar'}, {'authorId': '2119701513', 'name': 'Jingyu Chen'}, {'authorId': '2090396997', 'name': 'Victoria Kala'}, {'authorId': '144618613', 'name': 'David Hyde'}, {'authorId': '143667106', 'name': 'J. Teran'}]",A Deep Conjugate Direction Method for Iteratively Solving Linear Systems,2022,International Conference on Machine Learning,8,49,0,97,20,16,NimbusRomNo9L,12,0,7,3,0,0,7309
249625601,2206.05700,A Functional Information Perspective on Model Interpretation,"[{'authorId': '2064713742', 'name': 'Itai Gat'}, {'authorId': '2135910736', 'name': 'Nitay Calderon'}, {'authorId': '1762757', 'name': 'Roi Reichart'}, {'authorId': '1918412', 'name': 'Tamir Hazan'}]",A Functional Information Perspective on Model Interpretation,2022,International Conference on Machine Learning,4,41,2,62,49,10,NimbusRomNo9L,13,7,9,10,0,4,8338
235670053,2106.15615,A Representation Learning Perspective on the Importance of Train-Validation Splitting in Meta-Learning,"[{'authorId': '10769461', 'name': 'Nikunj Saunshi'}, {'authorId': '2110047443', 'name': 'Arushi Gupta'}, {'authorId': '145066190', 'name': 'Wei Hu'}]",A Representation Learning Perspective on the Importance of Train-Validation Splitting in Meta-Learning,2021,International Conference on Machine Learning,16,51,3,276,64,12,SFRM1095,38,24,16,14,0,8,18981
102350870,1904.03834,A Statistical Investigation of Long Memory in Language and Music,"[{'authorId': '1417533327', 'name': 'Alexander Greaves-Tunnell'}, {'authorId': '1753355', 'name': 'Zaïd Harchaoui'}]",A Statistical Investigation of Long Memory in Language and Music,2019,International Conference on Machine Learning,17,49,2,83,35,6,NimbusRomNo9L,29,18,7,2,0,8,11321
235436138,2106.07991,A Value-Function-based Interior-point Method for Non-convex Bi-level Optimization,"[{'authorId': '34469457', 'name': 'Risheng Liu'}, {'authorId': '2144511337', 'name': 'Xuan Liu'}, {'authorId': '145802386', 'name': 'Xiaoming Yuan'}, {'authorId': '29785837', 'name': 'Shangzhi Zeng'}, {'authorId': '2108930792', 'name': 'Jin Zhang'}]",A Value-Function-based Interior-point Method for Non-convex Bi-level Optimization,2021,International Conference on Machine Learning,63,38,10,37,120,42,NimbusRomNo9L,14,0,13,15,0,8,9390
235254053,2105.14141,ARMS: Antithetic-REINFORCE-Multi-Sample Gradient for Binary Variables,"[{'authorId': '145145471', 'name': 'A. Dimitriev'}, {'authorId': '38026572', 'name': 'Mingyuan Zhou'}]",ARMS Antithetic-REINFORCE-Multi-Sample Gradient for Binary Variables,2021,International Conference on Machine Learning,11,38,5,51,138,30,NimbusRomNo9L,21,0,10,15,2,8,12138
219966528,2006.11645,Accelerating Safe Reinforcement Learning with Constraint-mismatched Baseline Policies,"[{'authorId': '11844404', 'name': 'Tsung-Yen Yang'}, {'authorId': '2085202', 'name': 'Justinian P. Rosca'}, {'authorId': '144958935', 'name': 'Karthik Narasimhan'}, {'authorId': '1693135', 'name': 'P. Ramadge'}]",Accelerating Safe Reinforcement Learning with Constraint-mismatched Baseline Policies,2020,International Conference on Machine Learning,14,64,0,77,105,110,NimbusRomNo9L,34,20,11,2,0,8,18621
140219612,1904.13386,Active Manifolds: A non-linear analogue to Active Subspaces,"[{'authorId': '39629774', 'name': 'R. A. Bridges'}, {'authorId': '115023648', 'name': 'A. Gruber'}, {'authorId': '144884098', 'name': 'Christopher Felder'}, {'authorId': '51937851', 'name': 'Miki E. Verma'}, {'authorId': '35993277', 'name': 'Chelsey Hoff'}]",Active Manifolds A non-linear analogue to Active Subspaces,2019,International Conference on Machine Learning,17,33,1,0,0,0,Unknown,9,0,0,0,0,0,7586
255125421,2212.12567,Adapting to game trees in zero-sum imperfect information games,"[{'authorId': '1768775360', 'name': 'Côme Fiegel'}, {'authorId': '2067015662', 'name': ""Pierre M'enard""}, {'authorId': '27750973', 'name': 'Tadashi Kozuno'}, {'authorId': '1708654', 'name': 'R. Munos'}, {'authorId': '3087994', 'name': 'Vianney Perchet'}, {'authorId': '47948270', 'name': 'M. Vaĺko'}]",Adapting to game trees in zero-sum imperfect information games,2022,International Conference on Machine Learning,4,67,0,0,0,0,NimbusRomNo9L,42,0,1,0,0,2,22623
225094160,2010.14563,Adversarial Dueling Bandits,"[{'authorId': '2892691', 'name': 'Aadirupa Saha'}, {'authorId': '1711492', 'name': 'Tomer Koren'}, {'authorId': '144830983', 'name': 'Y. Mansour'}]",Adversarial Dueling Bandits,2020,International Conference on Machine Learning,18,43,1,34,20,4,CMR10,25,5,5,3,0,0,11774
92983361,1904.00759,Adversarial camera stickers: A physical camera-based attack on deep learning systems,"[{'authorId': '3428237', 'name': 'Juncheng Billy Li'}, {'authorId': '143826285', 'name': 'Frank R. Schmidt'}, {'authorId': '145116464', 'name': 'J. Z. Kolter'}]",Adversarial camera stickers A physical camera-based attack on deep learning systems,2019,International Conference on Machine Learning,134,22,12,42,24,36,NimbusRomNo9L,9,3,5,9,0,6,6474
220280851,2007.00642,All in the Exponential Family: Bregman Duality in Thermodynamic Variational Inference,"[{'authorId': '27633668', 'name': 'Rob Brekelmans'}, {'authorId': '10756122', 'name': 'Vaden Masrani'}, {'authorId': '2347189', 'name': 'Frank D. Wood'}, {'authorId': '1719898', 'name': 'G. V. Steeg'}, {'authorId': '143728483', 'name': 'A. Galstyan'}]",All in the Exponential Family Bregman Duality in Thermodynamic Variational Inference,2020,International Conference on Machine Learning,14,54,4,0,0,0,CMMI10,25,0,1,0,0,0,15578
3406148,1802.07091,An Efficient Semismooth Newton Based Algorithm for Convex Clustering,"[{'authorId': '2534973', 'name': 'Yancheng Yuan'}, {'authorId': '3845670', 'name': 'Defeng Sun'}, {'authorId': '144163407', 'name': 'K. Toh'}]",An Efficient Semismooth Newton Based Algorithm for Convex Clustering,2018,International Conference on Machine Learning,21,23,1,0,0,0,LMRoman10,15,0,0,0,0,0,6349
245334993,2112.10467,An iterative clustering algorithm for the Contextual Stochastic Block Model with optimality guarantees,"[{'authorId': '2053167296', 'name': 'Guillaume Braun'}, {'authorId': '33284234', 'name': 'Hemant Tyagi'}, {'authorId': '1774218', 'name': 'C. Biernacki'}]",An iterative clustering algorithm for the Contextual Stochastic Block Model with optimality guarantees,2021,International Conference on Machine Learning,7,40,2,0,0,0,NimbusRomNo9L,35,1,0,0,0,0,15835
246634732,2202.02831,Anticorrelated Noise Injection for Improved Generalization,"[{'authorId': '51931942', 'name': 'Antonio Orvieto'}, {'authorId': '40587708', 'name': 'Hans Kersting'}, {'authorId': '3261674', 'name': 'F. Proske'}, {'authorId': '144570279', 'name': 'F. Bach'}, {'authorId': '40401747', 'name': 'Aurélien Lucchi'}]",Anticorrelated Noise Injection for Improved Generalization,2022,International Conference on Machine Learning,39,45,5,88,44,26,Unknown,24,15,5,9,0,0,15066
253157631,2210.15458,Arithmetic Sampling: Parallel Diverse Decoding for Large Language Models,"[{'authorId': '2546951', 'name': 'L. Vilnis'}, {'authorId': '51199981', 'name': 'Yury Zemlyanskiy'}, {'authorId': '2070126201', 'name': 'Patrick C. Murray'}, {'authorId': '144720379', 'name': 'Alexandre Passos'}, {'authorId': '144074891', 'name': 'Sumit K. Sanghai'}]",Arithmetic Sampling Parallel Diverse Decoding for Large Language Models,2022,International Conference on Machine Learning,3,30,0,61,60,3,NimbusRomNo9L,17,2,10,14,1,0,9419
235422666,2106.06575,"Auto-NBA: Efficient and Effective Search Over the Joint Space of Networks, Bitwidths, and Accelerators","[{'authorId': '2116099023', 'name': 'Yonggan Fu'}, {'authorId': '2108455959', 'name': 'Yongan Zhang'}, {'authorId': '2145953857', 'name': 'Yang Zhang'}, {'authorId': '2064714013', 'name': 'David Cox'}, {'authorId': '3138925', 'name': 'Yingyan Lin'}]",Auto-NBA Efficient and Effective Search Over the Joint Space of Networks Bitwidths and Accelerators,2021,International Conference on Machine Learning,14,69,6,0,0,0,NimbusRomNo9L,13,0,0,0,0,0,9308
229923123,2012.15525,BANG: Bridging Autoregressive and Non-autoregressive Generation with Large Scale Pretraining,"[{'authorId': '15629561', 'name': 'Weizhen Qi'}, {'authorId': '2171182', 'name': 'Yeyun Gong'}, {'authorId': '49097406', 'name': 'Jian Jiao'}, {'authorId': '145967727', 'name': 'Yu Yan'}, {'authorId': '7415571', 'name': 'Dayiheng Liu'}, {'authorId': '2109136147', 'name': 'Weizhu Chen'}, {'authorId': '2055743811', 'name': 'Kewen Tang'}, {'authorId': '2144406784', 'name': 'Houqiang Li'}, {'authorId': '2108323525', 'name': 'Jiusheng Chen'}, {'authorId': '2124601065', 'name': 'Ruofei Zhang'}, {'authorId': '92660691', 'name': 'Ming Zhou'}, {'authorId': '46429989', 'name': 'Nan Duan'}]",BANG Bridging Autoregressive and Non-autoregressive Generation with Large Scale Pretraining,2020,International Conference on Machine Learning,39,35,5,90,22,12,NimbusRomNo9L,10,3,5,6,7,10,6744
53216020,1811.01458,Bayesian Action Decoder for Deep Multi-Agent Reinforcement Learning,"[{'authorId': '145356667', 'name': 'Jakob N. Foerster'}, {'authorId': '2107148568', 'name': 'H. F. Song'}, {'authorId': '37591038', 'name': 'Edward Hughes'}, {'authorId': '2625574', 'name': 'Neil Burch'}, {'authorId': '2768462', 'name': 'Iain Dunning'}, {'authorId': '1766767', 'name': 'Shimon Whiteson'}, {'authorId': '46378362', 'name': 'M. Botvinick'}, {'authorId': '143913104', 'name': 'Michael H. Bowling'}]",Bayesian Action Decoder for Deep Multi-Agent Reinforcement Learning,2018,International Conference on Machine Learning,132,30,15,0,0,0,NimbusRomNo9L,14,0,1,0,0,0,10205
229155676,2012.07641,Best Arm Identification in Graphical Bilinear Bandits,"[{'authorId': '1507593878', 'name': 'Geovani Rizk'}, {'authorId': '2115806488', 'name': 'Albert Thomas'}, {'authorId': '35175926', 'name': 'Igor Colin'}, {'authorId': '2024372', 'name': 'R. Laraki'}, {'authorId': '1705871', 'name': 'Y. Chevaleyre'}]",Best Arm Identification in Graphical Bilinear Bandits,2020,International Conference on Machine Learning,5,43,1,0,0,0,NimbusRomNo9L,21,0,0,0,0,0,12437
57759336,1901.02470,Bilinear Bandits with Low-rank Structure,"[{'authorId': '2610963', 'name': 'Kwang-Sung Jun'}, {'authorId': '145952380', 'name': 'R. Willett'}, {'authorId': '152506763', 'name': 'S. Wright'}, {'authorId': '50033772', 'name': 'R. Nowak'}]",Bilinear Bandits with Low-rank Structure,2019,International Conference on Machine Learning,51,45,16,118,102,5,MnSymbol10,14,4,17,1,0,0,9867
247748869,2203.13733,Blocks Assemble! Learning to Assemble with Large-Scale Structured Reinforcement Learning,"[{'authorId': '81419386', 'name': 'Seyed Kamyar Seyed Ghasemipour'}, {'authorId': '2133007675', 'name': 'Daniel Freeman'}, {'authorId': '2131683144', 'name': 'Byron David'}, {'authorId': '2046135', 'name': 'S. Gu'}, {'authorId': '2057126628', 'name': 'S. Kataoka'}, {'authorId': '2080746', 'name': 'Igor Mordatch'}]",Blocks Assemble Learning to Assemble with Large-Scale Structured Reinforcement Learning,2022,International Conference on Machine Learning,19,55,2,0,0,1,NimbusRomNo9L,36,0,0,0,0,0,9697
249888957,2206.09880,Breaking Down Out-of-Distribution Detection: Many Methods Based on OOD Training Data Estimate a Combination of the Same Core Quantities,"[{'authorId': '52215534', 'name': 'Julian Bitterwolf'}, {'authorId': '38150565', 'name': 'Alexander Meinke'}, {'authorId': '49799275', 'name': 'Maximilian Augustin'}, {'authorId': '143610806', 'name': 'Matthias Hein'}]",Breaking Down Out-of-Distribution Detection Many Methods Based on OOD Training Data Estimate a Combination of the Same Core Quantities,2022,International Conference on Machine Learning,18,50,5,183,111,0,NimbusRomNo9L,34,0,18,10,1,2,19642
3708326,1803.01498,Byzantine-Robust Distributed Learning: Towards Optimal Statistical Rates,"[{'authorId': '50559902', 'name': 'Dong Yin'}, {'authorId': '51310474', 'name': 'Yudong Chen'}, {'authorId': '144161012', 'name': 'K. Ramchandran'}, {'authorId': '1745169', 'name': 'P. Bartlett'}]",Byzantine-Robust Distributed Learning Towards Optimal Statistical Rates,2018,International Conference on Machine Learning,1016,45,264,4,16,0,SFRM1000,33,6,5,4,0,2,16501
174800192,1906.08312,Calibrated Model-Based Deep Reinforcement Learning,"[{'authorId': '47938601', 'name': 'Ali Malik'}, {'authorId': '145712106', 'name': 'Volodymyr Kuleshov'}, {'authorId': '51453887', 'name': 'Jiaming Song'}, {'authorId': '133846863', 'name': 'Danny Nemer'}, {'authorId': '134079694', 'name': 'Harlan Seymour'}, {'authorId': '2490652', 'name': 'Stefano Ermon'}]",Calibrated Model-Based Deep Reinforcement Learning,2019,International Conference on Machine Learning,49,41,2,119,26,19,NimbusRomNo9L,14,23,13,10,2,4,8051
202712549,1909.09141,Causal Modeling for Fairness in Dynamical Systems,"[{'authorId': '3422145', 'name': 'Elliot Creager'}, {'authorId': '40373515', 'name': 'David Madras'}, {'authorId': '1695317', 'name': 'T. Pitassi'}, {'authorId': '1804104', 'name': 'R. Zemel'}]",Causal Modeling for Fairness in Dynamical Systems,2019,International Conference on Machine Learning,60,82,3,150,34,33,CMSY10,17,9,12,15,0,0,11216
230435813,2101.00352,Characterizing Fairness Over the Set of Good Models Under Selective Labels,"[{'authorId': '48577290', 'name': 'Amanda Coston'}, {'authorId': '88738815', 'name': 'Ashesh Rambachan'}, {'authorId': '2082393', 'name': 'A. Chouldechova'}]",Characterizing Fairness Over the Set of Good Models Under Selective Labels,2021,International Conference on Machine Learning,51,64,4,70,203,28,NimbusRomNo9L,38,4,13,24,10,12,18842
249712001,2206.08107,Closed-Form Diffeomorphic Transformations for Time Series Alignment,"[{'authorId': '144543206', 'name': 'Iñigo Martinez'}, {'authorId': '144064447', 'name': 'E. Viles'}, {'authorId': '1718834', 'name': 'Igor García Olaizola'}]",Closed-Form Diffeomorphic Transformations for Time Series Alignment,2022,International Conference on Machine Learning,1,51,1,95,200,88,NimbusRomNo9L,37,9,17,26,4,4,17448
204823922,1910.09588,Collapsed Amortized Variational Inference for Switching Nonlinear Dynamical Systems,"[{'authorId': '2114027880', 'name': 'Zhe Dong'}, {'authorId': '2535887', 'name': 'Bryan Seybold'}, {'authorId': '1702318', 'name': 'K. Murphy'}, {'authorId': '145365341', 'name': 'H. Bui'}]",Collapsed Amortized Variational Inference for Switching Nonlinear Dynamical Systems,2019,International Conference on Machine Learning,19,32,5,71,36,15,NimbusRomNo9L,14,0,6,6,0,4,9006
249191889,2205.14232,Competitive Gradient Optimization,"[{'authorId': '152945098', 'name': 'Abhijeet Vyas'}, {'authorId': '3371922', 'name': 'K. Azizzadenesheli'}]",Competitive Gradient Optimization,2022,International Conference on Machine Learning,1,45,0,0,0,0,SFRM1095,44,0,0,0,0,0,15326
3574227,1802.10399,Compressing Neural Networks using the Variational Information Bottleneck,"[{'authorId': '144065732', 'name': 'B. Dai'}, {'authorId': '1431754650', 'name': 'Chen Zhu'}, {'authorId': '2242717', 'name': 'D. Wipf'}]",Compressing Neural Networks using the Variational Information Bottleneck,2018,International Conference on Machine Learning,161,54,23,0,0,0,CMR10,27,0,0,0,0,0,10577
49210038,1806.05415,Configurable Markov Decision Processes,"[{'authorId': '24717227', 'name': 'Alberto Maria Metelli'}, {'authorId': '51004138', 'name': 'Mirco Mutti'}, {'authorId': '1792167', 'name': 'Marcello Restelli'}]",Configurable Markov Decision Processes,2018,International Conference on Machine Learning,32,35,5,53,146,45,NimbusRomNo9L,27,0,12,15,0,8,16366
214125901,2008.11811,Constrained Markov Decision Processes via Backward Value Functions,"[{'authorId': '41017677', 'name': 'Harsh Satija'}, {'authorId': '51023399', 'name': 'P. Amortila'}, {'authorId': '145134886', 'name': 'Joelle Pineau'}]",Constrained Markov Decision Processes via Backward Value Functions,2020,International Conference on Machine Learning,43,43,6,0,0,0,NimbusRomNo9L,20,0,1,0,0,0,11280
3432844,1802.07239,Continual Reinforcement Learning with Complex Synapses,"[{'authorId': '11596459', 'name': 'Christos Kaplanis'}, {'authorId': '1757629', 'name': 'M. Shanahan'}, {'authorId': '2388737', 'name': 'C. Clopath'}]",Continual Reinforcement Learning with Complex Synapses,2018,International Conference on Machine Learning,82,29,4,43,24,32,NimbusRomNo9L,14,0,8,10,8,4,8099
235790773,2010.05313,Controlling Graph Dynamics with Reinforcement Learning and Graph Neural Networks,"[{'authorId': '2656186', 'name': 'E. Meirom'}, {'authorId': '3416939', 'name': 'Haggai Maron'}, {'authorId': '1712535', 'name': 'Shie Mannor'}, {'authorId': '1732280', 'name': 'Gal Chechik'}]",Controlling Graph Dynamics with Reinforcement Learning and Graph Neural Networks,2020,International Conference on Machine Learning,36,81,2,0,0,1,NimbusRomNo9L,28,0,0,0,0,0,17053
